date,barangay,active_cases,disease,rainfall_mm,temperature_c,humidity_pct
2024-12-06,Atipuluan,0,None,4.0,29.2,73.8
2024-12-06,Balingasag,0,None,4.0,29.2,73.8
2024-12-06,Binubuhan,0,None,4.0,29.2,73.8
2024-12-06,Busay,0,None,4.0,29.2,73.8
2024-12-06,Calumangan,1,Anthrax,4.0,29.2,73.8
2024-12-06,Caridad,0,None,4.0,29.2,73.8
2024-12-06,Dulao,0,None,4.0,29.2,73.8
2024-12-06,Ilijan,0,None,4.0,29.2,73.8
2024-12-06,Lag-asan,0,None,4.0,29.2,73.8
2024-12-06,Ma-ao,1,"Hand, Foot, and Mouth Disease",4.0,29.2,73.8
2024-12-06,Mailum,0,None,4.0,29.2,73.8
2024-12-06,Malingin,0,None,4.0,29.2,73.8
2024-12-06,Napoles,0,None,4.0,29.2,73.8
2024-12-06,Pacol,1,Diarrheal Disease,4.0,29.2,73.8
2024-12-06,Poblacion,0,None,4.0,29.2,73.8
2024-12-06,Sagasa,0,None,4.0,29.2,73.8
2024-12-06,Sampinit,0,None,4.0,29.2,73.8
2024-12-06,San Antonio,0,None,4.0,29.2,73.8
2024-12-06,San Jose,0,None,4.0,29.2,73.8
2024-12-06,Santa Cruz,0,None,4.0,29.2,73.8
2024-12-06,Tabunan,0,None,4.0,29.2,73.8
2024-12-06,Taloc,0,None,4.0,29.2,73.8
2024-12-07,Abuanan,0,None,2.81,28.6,60.1
2024-12-07,Alianza,0,None,2.81,28.6,60.1
2024-12-07,Atipuluan,0,None,2.81,28.6,60.1
2024-12-07,Balingasag,0,None,2.81,28.6,60.1
2024-12-07,Binubuhan,0,None,2.81,28.6,60.1
2024-12-07,Busay,0,None,2.81,28.6,60.1
2024-12-07,Calumangan,0,None,2.81,28.6,60.1
2024-12-07,Caridad,0,None,2.81,28.6,60.1
2024-12-07,Dulao,0,None,2.81,28.6,60.1
2024-12-07,Ilijan,0,None,2.81,28.6,60.1
2024-12-07,Lag-asan,0,None,2.81,28.6,60.1
2024-12-07,Ma-ao,0,None,2.81,28.6,60.1
2024-12-07,Mailum,0,None,2.81,28.6,60.1
2024-12-07,Malingin,0,None,2.81,28.6,60.1
2024-12-07,Napoles,0,None,2.81,28.6,60.1
2024-12-07,Pacol,0,None,2.81,28.6,60.1
2024-12-07,Poblacion,0,None,2.81,28.6,60.1
2024-12-07,Sagasa,0,None,2.81,28.6,60.1
2024-12-07,Sampinit,0,None,2.81,28.6,60.1
2024-12-07,San Antonio,0,None,2.81,28.6,60.1
2024-12-07,San Jose,0,None,2.81,28.6,60.1
2024-12-07,Santa Cruz,0,None,2.81,28.6,60.1
2024-12-07,Tabunan,0,None,2.81,28.6,60.1
2024-12-07,Taloc,0,None,2.81,28.6,60.1
2024-12-08,Abuanan,0,None,1.34,26.9,70.5
2024-12-08,Alianza,0,None,1.34,26.9,70.5
2024-12-08,Atipuluan,0,None,1.34,26.9,70.5
2024-12-08,Balingasag,0,None,1.34,26.9,70.5
2024-12-08,Binubuhan,0,None,1.34,26.9,70.5
2024-12-08,Busay,0,None,1.34,26.9,70.5
2024-12-08,Calumangan,0,None,1.34,26.9,70.5
2024-12-08,Caridad,0,None,1.34,26.9,70.5
2024-12-08,Dulao,0,None,1.34,26.9,70.5
2024-12-08,Ilijan,0,None,1.34,26.9,70.5
2024-12-08,Lag-asan,0,None,1.34,26.9,70.5
2024-12-08,Ma-ao,0,None,1.34,26.9,70.5
2024-12-08,Mailum,0,None,1.34,26.9,70.5
2024-12-08,Malingin,0,None,1.34,26.9,70.5
2024-12-08,Napoles,0,None,1.34,26.9,70.5
2024-12-08,Pacol,0,None,1.34,26.9,70.5
2024-12-08,Poblacion,1,Meningococcal Disease,1.34,26.9,70.5
2024-12-08,Sagasa,0,None,1.34,26.9,70.5
2024-12-08,Sampinit,0,None,1.34,26.9,70.5
2024-12-08,San Antonio,0,None,1.34,26.9,70.5
2024-12-08,San Jose,0,None,1.34,26.9,70.5
2024-12-08,Santa Cruz,0,None,1.34,26.9,70.5
2024-12-08,Tabunan,0,None,1.34,26.9,70.5
2024-12-08,Taloc,0,None,1.34,26.9,70.5
2024-12-09,Abuanan,0,None,6.44,29.0,67.9
2024-12-09,Alianza,0,None,6.44,29.0,67.9
2024-12-09,Atipuluan,0,None,6.44,29.0,67.9
2024-12-09,Balingasag,0,None,6.44,29.0,67.9
2024-12-09,Binubuhan,0,None,6.44,29.0,67.9
2024-12-09,Busay,0,None,6.44,29.0,67.9
2024-12-09,Calumangan,1,Meningococcal Disease,6.44,29.0,67.9
2024-12-09,Caridad,0,None,6.44,29.0,67.9
2024-12-09,Dulao,0,None,6.44,29.0,67.9
2024-12-09,Ilijan,0,None,6.44,29.0,67.9
2024-12-09,Lag-asan,0,None,6.44,29.0,67.9
2024-12-09,Ma-ao,1,Diarrheal Disease,6.44,29.0,67.9
2024-12-09,Mailum,0,None,6.44,29.0,67.9
2024-12-09,Malingin,0,None,6.44,29.0,67.9
2024-12-09,Napoles,0,None,6.44,29.0,67.9
2024-12-09,Pacol,0,None,6.44,29.0,67.9
2024-12-09,Poblacion,1,Typhoid Fever,6.44,29.0,67.9
2024-12-09,Sagasa,0,None,6.44,29.0,67.9
2024-12-09,Sampinit,0,None,6.44,29.0,67.9
2024-12-09,San Antonio,0,None,6.44,29.0,67.9
2024-12-09,San Jose,0,None,6.44,29.0,67.9
2024-12-09,Santa Cruz,0,None,6.44,29.0,67.9
2024-12-09,Tabunan,0,None,6.44,29.0,67.9
2024-12-09,Taloc,0,None,6.44,29.0,67.9
2024-12-10,Abuanan,0,None,7.59,28.1,75.2
2024-12-10,Alianza,0,None,7.59,28.1,75.2
2024-12-10,Atipuluan,0,None,7.59,28.1,75.2
2024-12-10,Balingasag,0,None,7.59,28.1,75.2
2024-12-10,Binubuhan,0,None,7.59,28.1,75.2
2024-12-10,Busay,0,None,7.59,28.1,75.2
2024-12-10,Calumangan,0,None,7.59,28.1,75.2
2024-12-10,Caridad,0,None,7.59,28.1,75.2
2024-12-10,Dulao,0,None,7.59,28.1,75.2
2024-12-10,Ilijan,0,None,7.59,28.1,75.2
2024-12-10,Lag-asan,0,None,7.59,28.1,75.2
2024-12-10,Ma-ao,0,None,7.59,28.1,75.2
2024-12-10,Mailum,0,None,7.59,28.1,75.2
2024-12-10,Malingin,0,None,7.59,28.1,75.2
2024-12-10,Napoles,0,None,7.59,28.1,75.2
2024-12-10,Pacol,0,None,7.59,28.1,75.2
2024-12-10,Poblacion,0,None,7.59,28.1,75.2
2024-12-10,Sagasa,0,None,7.59,28.1,75.2
2024-12-10,Sampinit,0,None,7.59,28.1,75.2
2024-12-10,San Antonio,0,None,7.59,28.1,75.2
2024-12-10,San Jose,0,None,7.59,28.1,75.2
2024-12-10,Santa Cruz,0,None,7.59,28.1,75.2
2024-12-10,Tabunan,0,None,7.59,28.1,75.2
2024-12-10,Taloc,0,None,7.59,28.1,75.2
2024-12-11,Abuanan,0,None,1.69,26.0,74.2
2024-12-11,Alianza,1,Dengue Fever,1.69,26.0,74.2
2024-12-11,Atipuluan,0,None,1.69,26.0,74.2
2024-12-11,Balingasag,0,None,1.69,26.0,74.2
2024-12-11,Binubuhan,0,None,1.69,26.0,74.2
2024-12-11,Busay,0,None,1.69,26.0,74.2
2024-12-11,Calumangan,0,None,1.69,26.0,74.2
2024-12-11,Caridad,0,None,1.69,26.0,74.2
2024-12-11,Dulao,0,None,1.69,26.0,74.2
2024-12-11,Ilijan,0,None,1.69,26.0,74.2
2024-12-11,Lag-asan,1,Typhoid Fever,1.69,26.0,74.2
2024-12-11,Ma-ao,0,None,1.69,26.0,74.2
2024-12-11,Mailum,0,None,1.69,26.0,74.2
2024-12-11,Malingin,0,None,1.69,26.0,74.2
2024-12-11,Napoles,0,None,1.69,26.0,74.2
2024-12-11,Pacol,0,None,1.69,26.0,74.2
2024-12-11,Poblacion,0,None,1.69,26.0,74.2
2024-12-11,Sagasa,0,None,1.69,26.0,74.2
2024-12-11,Sampinit,0,None,1.69,26.0,74.2
2024-12-11,San Antonio,0,None,1.69,26.0,74.2
2024-12-11,San Jose,0,None,1.69,26.0,74.2
2024-12-11,Santa Cruz,0,None,1.69,26.0,74.2
2024-12-11,Tabunan,0,None,1.69,26.0,74.2
2024-12-11,Taloc,0,None,1.69,26.0,74.2
2024-12-12,Abuanan,0,None,0.5,26.5,68.6
2024-12-12,Alianza,0,None,0.5,26.5,68.6
2024-12-12,Atipuluan,0,None,0.5,26.5,68.6
2024-12-12,Balingasag,0,None,0.5,26.5,68.6
2024-12-12,Binubuhan,0,None,0.5,26.5,68.6
2024-12-12,Busay,0,None,0.5,26.5,68.6
2024-12-12,Calumangan,0,None,0.5,26.5,68.6
2024-12-12,Caridad,0,None,0.5,26.5,68.6
2024-12-12,Dulao,0,None,0.5,26.5,68.6
2024-12-12,Ilijan,0,None,0.5,26.5,68.6
2024-12-12,Lag-asan,0,None,0.5,26.5,68.6
2024-12-12,Ma-ao,0,None,0.5,26.5,68.6
2024-12-12,Mailum,0,None,0.5,26.5,68.6
2024-12-12,Malingin,0,None,0.5,26.5,68.6
2024-12-12,Napoles,0,None,0.5,26.5,68.6
2024-12-12,Pacol,0,None,0.5,26.5,68.6
2024-12-12,Poblacion,0,None,0.5,26.5,68.6
2024-12-12,Sagasa,0,None,0.5,26.5,68.6
2024-12-12,Sampinit,0,None,0.5,26.5,68.6
2024-12-12,San Antonio,0,None,0.5,26.5,68.6
2024-12-12,San Jose,1,Dengue Fever,0.5,26.5,68.6
2024-12-12,Santa Cruz,0,None,0.5,26.5,68.6
2024-12-12,Tabunan,0,None,0.5,26.5,68.6
2024-12-12,Taloc,1,Meningococcal Disease,0.5,26.5,68.6
2024-12-13,Abuanan,0,None,6.03,27.4,74.8
2024-12-13,Alianza,0,None,6.03,27.4,74.8
2024-12-13,Atipuluan,0,None,6.03,27.4,74.8
2024-12-13,Balingasag,0,None,6.03,27.4,74.8
2024-12-13,Binubuhan,0,None,6.03,27.4,74.8
2024-12-13,Busay,0,None,6.03,27.4,74.8
2024-12-13,Calumangan,0,None,6.03,27.4,74.8
2024-12-13,Caridad,0,None,6.03,27.4,74.8
2024-12-13,Dulao,1,Anthrax,6.03,27.4,74.8
2024-12-13,Ilijan,0,None,6.03,27.4,74.8
2024-12-13,Lag-asan,0,None,6.03,27.4,74.8
2024-12-13,Ma-ao,0,None,6.03,27.4,74.8
2024-12-13,Mailum,0,None,6.03,27.4,74.8
2024-12-13,Malingin,0,None,6.03,27.4,74.8
2024-12-13,Napoles,0,None,6.03,27.4,74.8
2024-12-13,Pacol,0,None,6.03,27.4,74.8
2024-12-13,Poblacion,0,None,6.03,27.4,74.8
2024-12-13,Sagasa,0,None,6.03,27.4,74.8
2024-12-13,Sampinit,0,None,6.03,27.4,74.8
2024-12-13,San Antonio,0,None,6.03,27.4,74.8
2024-12-13,San Jose,0,None,6.03,27.4,74.8
2024-12-13,Santa Cruz,0,None,6.03,27.4,74.8
2024-12-13,Tabunan,0,None,6.03,27.4,74.8
2024-12-13,Taloc,0,None,6.03,27.4,74.8
2024-12-14,Abuanan,0,None,7.88,27.1,73.8
2024-12-14,Alianza,0,None,7.88,27.1,73.8
2024-12-14,Atipuluan,0,None,7.88,27.1,73.8
2024-12-14,Balingasag,1,Typhoid Fever,7.88,27.1,73.8
2024-12-14,Binubuhan,0,None,7.88,27.1,73.8
2024-12-14,Busay,0,None,7.88,27.1,73.8
2024-12-14,Calumangan,0,None,7.88,27.1,73.8
2024-12-14,Caridad,0,None,7.88,27.1,73.8
2024-12-14,Dulao,0,None,7.88,27.1,73.8
2024-12-14,Ilijan,0,None,7.88,27.1,73.8
2024-12-14,Lag-asan,0,None,7.88,27.1,73.8
2024-12-14,Ma-ao,0,None,7.88,27.1,73.8
2024-12-14,Mailum,0,None,7.88,27.1,73.8
2024-12-14,Malingin,0,None,7.88,27.1,73.8
2024-12-14,Napoles,0,None,7.88,27.1,73.8
2024-12-14,Pacol,0,None,7.88,27.1,73.8
2024-12-14,Poblacion,0,None,7.88,27.1,73.8
2024-12-14,Sagasa,0,None,7.88,27.1,73.8
2024-12-14,Sampinit,0,None,7.88,27.1,73.8
2024-12-14,San Antonio,0,None,7.88,27.1,73.8
2024-12-14,San Jose,0,None,7.88,27.1,73.8
2024-12-14,Santa Cruz,0,None,7.88,27.1,73.8
2024-12-14,Tabunan,0,None,7.88,27.1,73.8
2024-12-14,Taloc,1,Anthrax,7.88,27.1,73.8
2024-12-15,Abuanan,0,None,7.59,28.5,66.9
2024-12-15,Alianza,0,None,7.59,28.5,66.9
2024-12-15,Atipuluan,0,None,7.59,28.5,66.9
2024-12-15,Balingasag,0,None,7.59,28.5,66.9
2024-12-15,Binubuhan,0,None,7.59,28.5,66.9
2024-12-15,Busay,0,None,7.59,28.5,66.9
2024-12-15,Calumangan,0,None,7.59,28.5,66.9
2024-12-15,Caridad,1,Diarrheal Disease,7.59,28.5,66.9
2024-12-15,Dulao,0,None,7.59,28.5,66.9
2024-12-15,Ilijan,0,None,7.59,28.5,66.9
2024-12-15,Lag-asan,0,None,7.59,28.5,66.9
2024-12-15,Ma-ao,0,None,7.59,28.5,66.9
2024-12-15,Mailum,0,None,7.59,28.5,66.9
2024-12-15,Malingin,0,None,7.59,28.5,66.9
2024-12-15,Napoles,0,None,7.59,28.5,66.9
2024-12-15,Pacol,0,None,7.59,28.5,66.9
2024-12-15,Poblacion,1,Typhoid Fever,7.59,28.5,66.9
2024-12-15,Sagasa,0,None,7.59,28.5,66.9
2024-12-15,Sampinit,0,None,7.59,28.5,66.9
2024-12-15,San Antonio,0,None,7.59,28.5,66.9
2024-12-15,San Jose,0,None,7.59,28.5,66.9
2024-12-15,Santa Cruz,0,None,7.59,28.5,66.9
2024-12-15,Tabunan,0,None,7.59,28.5,66.9
2024-12-15,Taloc,0,None,7.59,28.5,66.9
2024-12-16,Abuanan,0,None,6.35,31.4,65.7
2024-12-16,Alianza,0,None,6.35,31.4,65.7
2024-12-16,Atipuluan,1,Meningococcal Disease,6.35,31.4,65.7
2024-12-16,Balingasag,0,None,6.35,31.4,65.7
2024-12-16,Binubuhan,0,None,6.35,31.4,65.7
2024-12-16,Busay,0,None,6.35,31.4,65.7
2024-12-16,Calumangan,0,None,6.35,31.4,65.7
2024-12-16,Caridad,0,None,6.35,31.4,65.7
2024-12-16,Dulao,0,None,6.35,31.4,65.7
2024-12-16,Ilijan,0,None,6.35,31.4,65.7
2024-12-16,Lag-asan,0,None,6.35,31.4,65.7
2024-12-16,Ma-ao,0,None,6.35,31.4,65.7
2024-12-16,Mailum,0,None,6.35,31.4,65.7
2024-12-16,Malingin,0,None,6.35,31.4,65.7
2024-12-16,Napoles,0,None,6.35,31.4,65.7
2024-12-16,Pacol,0,None,6.35,31.4,65.7
2024-12-16,Poblacion,0,None,6.35,31.4,65.7
2024-12-16,Sagasa,0,None,6.35,31.4,65.7
2024-12-16,Sampinit,0,None,6.35,31.4,65.7
2024-12-16,San Antonio,0,None,6.35,31.4,65.7
2024-12-16,San Jose,0,None,6.35,31.4,65.7
2024-12-16,Santa Cruz,0,None,6.35,31.4,65.7
2024-12-16,Tabunan,0,None,6.35,31.4,65.7
2024-12-16,Taloc,0,None,6.35,31.4,65.7
2024-12-17,Abuanan,0,None,5.68,27.7,61.2
2024-12-17,Alianza,0,None,5.68,27.7,61.2
2024-12-17,Atipuluan,0,None,5.68,27.7,61.2
2024-12-17,Balingasag,0,None,5.68,27.7,61.2
2024-12-17,Binubuhan,0,None,5.68,27.7,61.2
2024-12-17,Busay,0,None,5.68,27.7,61.2
2024-12-17,Calumangan,0,None,5.68,27.7,61.2
2024-12-17,Caridad,0,None,5.68,27.7,61.2
2024-12-17,Dulao,0,None,5.68,27.7,61.2
2024-12-17,Ilijan,0,None,5.68,27.7,61.2
2024-12-17,Lag-asan,1,"Hand, Foot, and Mouth Disease",5.68,27.7,61.2
2024-12-17,Ma-ao,1,Meningococcal Disease,5.68,27.7,61.2
2024-12-17,Mailum,0,None,5.68,27.7,61.2
2024-12-17,Malingin,0,None,5.68,27.7,61.2
2024-12-17,Napoles,0,None,5.68,27.7,61.2
2024-12-17,Pacol,0,None,5.68,27.7,61.2
2024-12-17,Poblacion,0,None,5.68,27.7,61.2
2024-12-17,Sagasa,0,None,5.68,27.7,61.2
2024-12-17,Sampinit,0,None,5.68,27.7,61.2
2024-12-17,San Antonio,0,None,5.68,27.7,61.2
2024-12-17,San Jose,0,None,5.68,27.7,61.2
2024-12-17,Santa Cruz,0,None,5.68,27.7,61.2
2024-12-17,Tabunan,0,None,5.68,27.7,61.2
2024-12-17,Taloc,0,None,5.68,27.7,61.2
2024-12-18,Abuanan,0,None,3.36,26.9,69.4
2024-12-18,Alianza,0,None,3.36,26.9,69.4
2024-12-18,Atipuluan,0,None,3.36,26.9,69.4
2024-12-18,Balingasag,0,None,3.36,26.9,69.4
2024-12-18,Binubuhan,0,None,3.36,26.9,69.4
2024-12-18,Busay,0,None,3.36,26.9,69.4
2024-12-18,Calumangan,0,None,3.36,26.9,69.4
2024-12-18,Caridad,0,None,3.36,26.9,69.4
2024-12-18,Dulao,0,None,3.36,26.9,69.4
2024-12-18,Ilijan,0,None,3.36,26.9,69.4
2024-12-18,Lag-asan,0,None,3.36,26.9,69.4
2024-12-18,Ma-ao,0,None,3.36,26.9,69.4
2024-12-18,Mailum,0,None,3.36,26.9,69.4
2024-12-18,Malingin,0,None,3.36,26.9,69.4
2024-12-18,Napoles,0,None,3.36,26.9,69.4
2024-12-18,Pacol,0,None,3.36,26.9,69.4
2024-12-18,Poblacion,0,None,3.36,26.9,69.4
2024-12-18,Sagasa,0,None,3.36,26.9,69.4
2024-12-18,Sampinit,0,None,3.36,26.9,69.4
2024-12-18,San Antonio,0,None,3.36,26.9,69.4
2024-12-18,San Jose,0,None,3.36,26.9,69.4
2024-12-18,Santa Cruz,0,None,3.36,26.9,69.4
2024-12-18,Tabunan,0,None,3.36,26.9,69.4
2024-12-18,Taloc,0,None,3.36,26.9,69.4
2024-12-19,Abuanan,0,None,4.78,31.7,63.9
2024-12-19,Alianza,0,None,4.78,31.7,63.9
2024-12-19,Atipuluan,0,None,4.78,31.7,63.9
2024-12-19,Balingasag,0,None,4.78,31.7,63.9
2024-12-19,Binubuhan,0,None,4.78,31.7,63.9
2024-12-19,Busay,0,None,4.78,31.7,63.9
2024-12-19,Calumangan,1,"Hand, Foot, and Mouth Disease",4.78,31.7,63.9
2024-12-19,Caridad,0,None,4.78,31.7,63.9
2024-12-19,Dulao,0,None,4.78,31.7,63.9
2024-12-19,Ilijan,1,Typhoid Fever,4.78,31.7,63.9
2024-12-19,Lag-asan,0,None,4.78,31.7,63.9
2024-12-19,Ma-ao,0,None,4.78,31.7,63.9
2024-12-19,Mailum,0,None,4.78,31.7,63.9
2024-12-19,Malingin,0,None,4.78,31.7,63.9
2024-12-19,Napoles,0,None,4.78,31.7,63.9
2024-12-19,Pacol,0,None,4.78,31.7,63.9
2024-12-19,Poblacion,0,None,4.78,31.7,63.9
2024-12-19,Sagasa,0,None,4.78,31.7,63.9
2024-12-19,Sampinit,0,None,4.78,31.7,63.9
2024-12-19,San Antonio,0,None,4.78,31.7,63.9
2024-12-19,San Jose,1,Anthrax,4.78,31.7,63.9
2024-12-19,Santa Cruz,0,None,4.78,31.7,63.9
2024-12-19,Tabunan,0,None,4.78,31.7,63.9
2024-12-19,Taloc,0,None,4.78,31.7,63.9
2024-12-20,Abuanan,1,Dengue Fever,4.48,29.2,72.3
2024-12-20,Alianza,0,None,4.48,29.2,72.3
2024-12-20,Atipuluan,0,None,4.48,29.2,72.3
2024-12-20,Balingasag,0,None,4.48,29.2,72.3
2024-12-20,Binubuhan,0,None,4.48,29.2,72.3
2024-12-20,Busay,0,None,4.48,29.2,72.3
2024-12-20,Calumangan,0,None,4.48,29.2,72.3
2024-12-20,Caridad,0,None,4.48,29.2,72.3
2024-12-20,Dulao,0,None,4.48,29.2,72.3
2024-12-20,Ilijan,0,None,4.48,29.2,72.3
2024-12-20,Lag-asan,0,None,4.48,29.2,72.3
2024-12-20,Ma-ao,0,None,4.48,29.2,72.3
2024-12-20,Mailum,0,None,4.48,29.2,72.3
2024-12-20,Malingin,0,None,4.48,29.2,72.3
2024-12-20,Napoles,0,None,4.48,29.2,72.3
2024-12-20,Pacol,0,None,4.48,29.2,72.3
2024-12-20,Poblacion,0,None,4.48,29.2,72.3
2024-12-20,Sagasa,0,None,4.48,29.2,72.3
2024-12-20,Sampinit,0,None,4.48,29.2,72.3
2024-12-20,San Antonio,0,None,4.48,29.2,72.3
2024-12-20,San Jose,0,None,4.48,29.2,72.3
2024-12-20,Santa Cruz,0,None,4.48,29.2,72.3
2024-12-20,Tabunan,0,None,4.48,29.2,72.3
2024-12-20,Taloc,0,None,4.48,29.2,72.3
2024-12-21,Abuanan,0,None,5.06,27.6,63.8
2024-12-21,Alianza,0,None,5.06,27.6,63.8
2024-12-21,Atipuluan,0,None,5.06,27.6,63.8
2024-12-21,Balingasag,0,None,5.06,27.6,63.8
2024-12-21,Binubuhan,0,None,5.06,27.6,63.8
2024-12-21,Busay,1,Typhoid Fever,5.06,27.6,63.8
2024-12-21,Calumangan,0,None,5.06,27.6,63.8
2024-12-21,Caridad,0,None,5.06,27.6,63.8
2024-12-21,Dulao,0,None,5.06,27.6,63.8
2024-12-21,Ilijan,0,None,5.06,27.6,63.8
2024-12-21,Lag-asan,0,None,5.06,27.6,63.8
2024-12-21,Ma-ao,0,None,5.06,27.6,63.8
2024-12-21,Mailum,0,None,5.06,27.6,63.8
2024-12-21,Malingin,0,None,5.06,27.6,63.8
2024-12-21,Napoles,0,None,5.06,27.6,63.8
2024-12-21,Pacol,0,None,5.06,27.6,63.8
2024-12-21,Poblacion,1,Leptospirosis,5.06,27.6,63.8
2024-12-21,Sagasa,0,None,5.06,27.6,63.8
2024-12-21,Sampinit,0,None,5.06,27.6,63.8
2024-12-21,San Antonio,0,None,5.06,27.6,63.8
2024-12-21,San Jose,0,None,5.06,27.6,63.8
2024-12-21,Santa Cruz,0,None,5.06,27.6,63.8
2024-12-21,Tabunan,0,None,5.06,27.6,63.8
2024-12-21,Taloc,1,Anthrax,5.06,27.6,63.8
2024-12-22,Abuanan,0,None,3.32,31.3,67.3
2024-12-22,Alianza,0,None,3.32,31.3,67.3
2024-12-22,Atipuluan,0,None,3.32,31.3,67.3
2024-12-22,Balingasag,0,None,3.32,31.3,67.3
2024-12-22,Binubuhan,0,None,3.32,31.3,67.3
2024-12-22,Busay,0,None,3.32,31.3,67.3
2024-12-22,Calumangan,0,None,3.32,31.3,67.3
2024-12-22,Caridad,0,None,3.32,31.3,67.3
2024-12-22,Dulao,0,None,3.32,31.3,67.3
2024-12-22,Ilijan,0,None,3.32,31.3,67.3
2024-12-22,Lag-asan,0,None,3.32,31.3,67.3
2024-12-22,Ma-ao,0,None,3.32,31.3,67.3
2024-12-22,Mailum,0,None,3.32,31.3,67.3
2024-12-22,Malingin,0,None,3.32,31.3,67.3
2024-12-22,Napoles,1,Diarrheal Disease,3.32,31.3,67.3
2024-12-22,Pacol,0,None,3.32,31.3,67.3
2024-12-22,Poblacion,0,None,3.32,31.3,67.3
2024-12-22,Sagasa,0,None,3.32,31.3,67.3
2024-12-22,Sampinit,0,None,3.32,31.3,67.3
2024-12-22,San Antonio,0,None,3.32,31.3,67.3
2024-12-22,San Jose,0,None,3.32,31.3,67.3
2024-12-22,Santa Cruz,0,None,3.32,31.3,67.3
2024-12-22,Tabunan,0,None,3.32,31.3,67.3
2024-12-22,Taloc,0,None,3.32,31.3,67.3
2024-12-23,Abuanan,0,None,1.54,27.3,60.9
2024-12-23,Alianza,0,None,1.54,27.3,60.9
2024-12-23,Atipuluan,0,None,1.54,27.3,60.9
2024-12-23,Balingasag,0,None,1.54,27.3,60.9
2024-12-23,Binubuhan,0,None,1.54,27.3,60.9
2024-12-23,Busay,0,None,1.54,27.3,60.9
2024-12-23,Calumangan,0,None,1.54,27.3,60.9
2024-12-23,Caridad,1,Anthrax,1.54,27.3,60.9
2024-12-23,Dulao,0,None,1.54,27.3,60.9
2024-12-23,Ilijan,0,None,1.54,27.3,60.9
2024-12-23,Lag-asan,0,None,1.54,27.3,60.9
2024-12-23,Ma-ao,1,Anthrax,1.54,27.3,60.9
2024-12-23,Mailum,0,None,1.54,27.3,60.9
2024-12-23,Malingin,0,None,1.54,27.3,60.9
2024-12-23,Napoles,0,None,1.54,27.3,60.9
2024-12-23,Pacol,0,None,1.54,27.3,60.9
2024-12-23,Poblacion,1,Meningococcal Disease,1.54,27.3,60.9
2024-12-23,Sagasa,0,None,1.54,27.3,60.9
2024-12-23,Sampinit,0,None,1.54,27.3,60.9
2024-12-23,San Antonio,0,None,1.54,27.3,60.9
2024-12-23,San Jose,0,None,1.54,27.3,60.9
2024-12-23,Santa Cruz,0,None,1.54,27.3,60.9
2024-12-23,Tabunan,0,None,1.54,27.3,60.9
2024-12-23,Taloc,0,None,1.54,27.3,60.9
2024-12-24,Abuanan,0,None,6.69,27.8,65.7
2024-12-24,Alianza,0,None,6.69,27.8,65.7
2024-12-24,Atipuluan,0,None,6.69,27.8,65.7
2024-12-24,Balingasag,0,None,6.69,27.8,65.7
2024-12-24,Binubuhan,0,None,6.69,27.8,65.7
2024-12-24,Busay,0,None,6.69,27.8,65.7
2024-12-24,Calumangan,0,None,6.69,27.8,65.7
2024-12-24,Caridad,0,None,6.69,27.8,65.7
2024-12-24,Dulao,0,None,6.69,27.8,65.7
2024-12-24,Ilijan,0,None,6.69,27.8,65.7
2024-12-24,Lag-asan,0,None,6.69,27.8,65.7
2024-12-24,Ma-ao,0,None,6.69,27.8,65.7
2024-12-24,Mailum,0,None,6.69,27.8,65.7
2024-12-24,Malingin,0,None,6.69,27.8,65.7
2024-12-24,Napoles,0,None,6.69,27.8,65.7
2024-12-24,Pacol,0,None,6.69,27.8,65.7
2024-12-24,Poblacion,1,Meningococcal Disease,6.69,27.8,65.7
2024-12-24,Sagasa,0,None,6.69,27.8,65.7
2024-12-24,Sampinit,0,None,6.69,27.8,65.7
2024-12-24,San Antonio,0,None,6.69,27.8,65.7
2024-12-24,San Jose,0,None,6.69,27.8,65.7
2024-12-24,Santa Cruz,0,None,6.69,27.8,65.7
2024-12-24,Tabunan,0,None,6.69,27.8,65.7
2024-12-24,Taloc,0,None,6.69,27.8,65.7
2024-12-25,Abuanan,0,None,4.7,28.0,70.6
2024-12-25,Alianza,0,None,4.7,28.0,70.6
2024-12-25,Atipuluan,0,None,4.7,28.0,70.6
2024-12-25,Balingasag,0,None,4.7,28.0,70.6
2024-12-25,Binubuhan,0,None,4.7,28.0,70.6
2024-12-25,Busay,0,None,4.7,28.0,70.6
2024-12-25,Calumangan,0,None,4.7,28.0,70.6
2024-12-25,Caridad,0,None,4.7,28.0,70.6
2024-12-25,Dulao,0,None,4.7,28.0,70.6
2024-12-25,Ilijan,0,None,4.7,28.0,70.6
2024-12-25,Lag-asan,0,None,4.7,28.0,70.6
2024-12-25,Ma-ao,0,None,4.7,28.0,70.6
2024-12-25,Mailum,0,None,4.7,28.0,70.6
2024-12-25,Malingin,0,None,4.7,28.0,70.6
2024-12-25,Napoles,0,None,4.7,28.0,70.6
2024-12-25,Pacol,0,None,4.7,28.0,70.6
2024-12-25,Poblacion,0,None,4.7,28.0,70.6
2024-12-25,Sagasa,0,None,4.7,28.0,70.6
2024-12-25,Sampinit,0,None,4.7,28.0,70.6
2024-12-25,San Antonio,0,None,4.7,28.0,70.6
2024-12-25,San Jose,0,None,4.7,28.0,70.6
2024-12-25,Santa Cruz,0,None,4.7,28.0,70.6
2024-12-25,Tabunan,0,None,4.7,28.0,70.6
